filename,predicted_text,correct_word
kayahtē.mp3,ERROR: [WinError 2] The system cannot find the file specified,kayahtē
kayesowina.mp3,ERROR: [WinError 2] The system cannot find the file specified,kayesowina
kayāsēs.mp3,ERROR: [WinError 2] The system cannot find the file specified,kayāsēs
kayēsowin.mp3,ERROR: [WinError 2] The system cannot find the file specified,kayēsowin
kayēyisiw.mp3,ERROR: [WinError 2] The system cannot find the file specified,kayēyisiw
ka_kē.mp3,ERROR: [WinError 2] The system cannot find the file specified,ka kē
ka_wayēsimiht.mp3,ERROR: [WinError 2] The system cannot find the file specified,ka wayēsimiht
kehcinahōw.mp3,ERROR: [WinError 2] The system cannot find the file specified,kehcinahōw
kehcinā.mp3,ERROR: [WinError 2] The system cannot find the file specified,kehcinā
kehcināho.mp3,ERROR: [WinError 2] The system cannot find the file specified,kehcināho
kehitwēw.mp3,ERROR: [WinError 2] The system cannot find the file specified,kehitwēw
kehkwāhākēsis.mp3,ERROR: [WinError 2] The system cannot find the file specified,kehkwāhākēsis
kekway.mp3,ERROR: [WinError 2] The system cannot find the file specified,kekway
kepihtinkewin.mp3,ERROR: [WinError 2] The system cannot find the file specified,kepihtinkewin
ki-pe.mp3,ERROR: [WinError 2] The system cannot find the file specified,ki-pe
ki.mp3,ERROR: [WinError 2] The system cannot find the file specified,ki
kihci.mp3,ERROR: [WinError 2] The system cannot find the file specified,kihci
kihcēyihta_kakihcēyihta.mp3,ERROR: [WinError 2] The system cannot find the file specified,kihcēyihta kakihcēyihta
kihcē_pēkiskwēwin.mp3,ERROR: [WinError 2] The system cannot find the file specified,kihcē pēkiskwēwin
kihkahtoskōwak.mp3,ERROR: [WinError 2] The system cannot find the file specified,kihkahtoskōwak
kihkahtōwak.mp3,ERROR: [WinError 2] The system cannot find the file specified,kihkahtōwak
kihkām.mp3,ERROR: [WinError 2] The system cannot find the file specified,kihkām
kihkāmin.mp3,ERROR: [WinError 2] The system cannot find the file specified,kihkāmin
kihkāmāw.mp3,ERROR: [WinError 2] The system cannot find the file specified,kihkāmāw
kihkāmēw.mp3,ERROR: [WinError 2] The system cannot find the file specified,kihkāmēw
kihpē.mp3,ERROR: [WinError 2] The system cannot find the file specified,kihpē
kihtimikan.mp3,ERROR: [WinError 2] The system cannot find the file specified,kihtimikan
kihēwak.mp3,ERROR: [WinError 2] The system cannot find the file specified,kihēwak
kikawacin.mp3,ERROR: [WinError 2] The system cannot find the file specified,kikawacin
kimōtiw.mp3,ERROR: [WinError 2] The system cannot find the file specified,kimōtiw
kinosesis.mp3,ERROR: [WinError 2] The system cannot find the file specified,kinosesis
kinosēw.mp3,ERROR: [WinError 2] The system cannot find the file specified,kinosēw
kinosēwak.mp3,ERROR: [WinError 2] The system cannot find the file specified,kinosēwak
kinwēs.mp3,ERROR: [WinError 2] The system cannot find the file specified,kinwēs
kipaha-kitōn.mp3,ERROR: [WinError 2] The system cannot find the file specified,kipaha-kitōn
kipaha.mp3,ERROR: [WinError 2] The system cannot find the file specified,kipaha
kipatahtam.mp3,ERROR: [WinError 2] The system cannot find the file specified,kipatahtam
kipiskam.mp3,ERROR: [WinError 2] The system cannot find the file specified,kipiskam
kipiskaw.mp3,ERROR: [WinError 2] The system cannot find the file specified,kipiskaw
kipē.mp3,ERROR: [WinError 2] The system cannot find the file specified,kipē
kipōyon.mp3,ERROR: [WinError 2] The system cannot find the file specified,kipōyon
kisikwatiw.mp3,ERROR: [WinError 2] The system cannot find the file specified,kisikwatiw
kisin.mp3,ERROR: [WinError 2] The system cannot find the file specified,kisin
kisinpēsim.mp3,ERROR: [WinError 2] The system cannot find the file specified,kisinpēsim
kisiwāsōw.mp3,ERROR: [WinError 2] The system cannot find the file specified,kisiwāsōw
kisiwāsōwin.mp3,ERROR: [WinError 2] The system cannot find the file specified,kisiwāsōwin
kiskinohamakosiw.mp3,ERROR: [WinError 2] The system cannot find the file specified,kiskinohamakosiw
kiskēciwān.mp3,ERROR: [WinError 2] The system cannot find the file specified,kiskēciwān
kiskēsik.mp3,ERROR: [WinError 2] The system cannot find the file specified,kiskēsik
kisāstaw.mp3,ERROR: [WinError 2] The system cannot find the file specified,kisāstaw
kisēpiyākanē.mp3,ERROR: [WinError 2] The system cannot find the file specified,kisēpiyākanē
kisēpēkinīkēwin.mp3,ERROR: [WinError 2] The system cannot find the file specified,kisēpēkinīkēwin
kitahamaw.mp3,ERROR: [WinError 2] The system cannot find the file specified,kitahamaw
kitahamākē.mp3,ERROR: [WinError 2] The system cannot find the file specified,kitahamākē
kitayān.mp3,ERROR: [WinError 2] The system cannot find the file specified,kitayān
kitimākinaw.mp3,ERROR: [WinError 2] The system cannot find the file specified,kitimākinaw
kitimākinākē.mp3,ERROR: [WinError 2] The system cannot find the file specified,kitimākinākē
kitimākēyim.mp3,ERROR: [WinError 2] The system cannot find the file specified,kitimākēyim
kitimākēyimiso.mp3,ERROR: [WinError 2] The system cannot find the file specified,kitimākēyimiso
kitohcikan.mp3,ERROR: [WinError 2] The system cannot find the file specified,kitohcikan
kitā.mp3,ERROR: [WinError 2] The system cannot find the file specified,kitā
kitātsōwin.mp3,ERROR: [WinError 2] The system cannot find the file specified,kitātsōwin
kiyapiko.mp3,ERROR: [WinError 2] The system cannot find the file specified,kiyapiko
kiyām.mp3,ERROR: [WinError 2] The system cannot find the file specified,kiyām
kiyāmāta.mp3,ERROR: [WinError 2] The system cannot find the file specified,kiyāmāta
kohkōsak.mp3,ERROR: [WinError 2] The system cannot find the file specified,kohkōsak
kohtaskway.mp3,ERROR: [WinError 2] The system cannot find the file specified,kohtaskway
kotak.mp3,ERROR: [WinError 2] The system cannot find the file specified,kotak
kotaka.mp3,ERROR: [WinError 2] The system cannot find the file specified,kotaka
kweyask.mp3,ERROR: [WinError 2] The system cannot find the file specified,kweyask
kwāskohti.mp3,ERROR: [WinError 2] The system cannot find the file specified,kwāskohti
kwētāmāwin.mp3,ERROR: [WinError 2] The system cannot find the file specified,kwētāmāwin
kwēyāho.mp3,ERROR: [WinError 2] The system cannot find the file specified,kwēyāho
kācikewin.mp3,ERROR: [WinError 2] The system cannot find the file specified,kācikewin
kācikēwin.mp3,ERROR: [WinError 2] The system cannot find the file specified,kācikēwin
kāhkiyaw.mp3,ERROR: [WinError 2] The system cannot find the file specified,kāhkiyaw
kākwak.mp3,ERROR: [WinError 2] The system cannot find the file specified,kākwak
kākēcihiwēwin.mp3,ERROR: [WinError 2] The system cannot find the file specified,kākēcihiwēwin
kākēcihiwēwina.mp3,ERROR: [WinError 2] The system cannot find the file specified,kākēcihiwēwina
kākēhcisāyāwin.mp3,ERROR: [WinError 2] The system cannot find the file specified,kākēhcisāyāwin
kākēsimōw.mp3,ERROR: [WinError 2] The system cannot find the file specified,kākēsimōw
kāmwātapiwin.mp3,ERROR: [WinError 2] The system cannot find the file specified,kāmwātapiwin
kāmwāteyihtākosiwin.mp3,ERROR: [WinError 2] The system cannot find the file specified,kāmwāteyihtākosiwin
kāmwātisiw.mp3,ERROR: [WinError 2] The system cannot find the file specified,kāmwātisiw
kāmwātisiwin.mp3,ERROR: [WinError 2] The system cannot find the file specified,kāmwātisiwin
kām¯wātan.mp3,ERROR: [WinError 2] The system cannot find the file specified,kām¯wātan
kās.mp3,ERROR: [WinError 2] The system cannot find the file specified,kās
kāsihkwē.mp3,ERROR: [WinError 2] The system cannot find the file specified,kāsihkwē
kāskaha.mp3,ERROR: [WinError 2] The system cannot find the file specified,kāskaha
kāskina.mp3,ERROR: [WinError 2] The system cannot find the file specified,kāskina
kāskipāsōw.mp3,ERROR: [WinError 2] The system cannot find the file specified,kāskipāsōw
kāsēcihcē.mp3,ERROR: [WinError 2] The system cannot find the file specified,kāsēcihcē
kāsēcihcēw.mp3,ERROR: [WinError 2] The system cannot find the file specified,kāsēcihcēw
kāsēha.mp3,ERROR: [WinError 2] The system cannot find the file specified,kāsēha
kāsēhkwankān.mp3,ERROR: [WinError 2] The system cannot find the file specified,kāsēhkwankān
kāsēyākanē.mp3,ERROR: [WinError 2] The system cannot find the file specified,kāsēyākanē
kāsō.mp3,ERROR: [WinError 2] The system cannot find the file specified,kāsō
kāsōw.mp3,ERROR: [WinError 2] The system cannot find the file specified,kāsōw
kātā.mp3,ERROR: [WinError 2] The system cannot find the file specified,kātā
kātāk.mp3,ERROR: [WinError 2] The system cannot find the file specified,kātāk
kāwih.mp3,ERROR: [WinError 2] The system cannot find the file specified,kāwih
kāya.mp3,ERROR: [WinError 2] The system cannot find the file specified,kāya
kāyawiya.mp3,ERROR: [WinError 2] The system cannot find the file specified,kāyawiya
kāyawātisiw.mp3,ERROR: [WinError 2] The system cannot find the file specified,kāyawātisiw
kāyān.mp3,ERROR: [WinError 2] The system cannot find the file specified,kāyān
kāyāwāw.mp3,ERROR: [WinError 2] The system cannot find the file specified,kāyāwāw
kēci.mp3,ERROR: [WinError 2] The system cannot find the file specified,kēci
kēcikon.mp3,ERROR: [WinError 2] The system cannot find the file specified,kēcikon
kēcikona.mp3,ERROR: [WinError 2] The system cannot find the file specified,kēcikona
kēhokēwin.mp3,ERROR: [WinError 2] The system cannot find the file specified,kēhokēwin
kēhsāspinē.mp3,ERROR: [WinError 2] The system cannot find the file specified,kēhsāspinē
kēhsēyihtam.mp3,ERROR: [WinError 2] The system cannot find the file specified,kēhsēyihtam
kēko.mp3,ERROR: [WinError 2] The system cannot find the file specified,kēko
kēkway.mp3,ERROR: [WinError 2] The system cannot find the file specified,kēkway
kēkāc.mp3,ERROR: [WinError 2] The system cannot find the file specified,kēkāc
kēkā_-mitātaht.mp3,ERROR: [WinError 2] The system cannot find the file specified,kēkā -mitātaht
kēmōcinākosiw.mp3,ERROR: [WinError 2] The system cannot find the file specified,kēmōcinākosiw
kēpa.mp3,ERROR: [WinError 2] The system cannot find the file specified,kēpa
kēsastā.mp3,ERROR: [WinError 2] The system cannot find the file specified,kēsastā
kēsi.mp3,ERROR: [WinError 2] The system cannot find the file specified,kēsi
kēsiska.mp3,ERROR: [WinError 2] The system cannot find the file specified,kēsiska
kēskahamā.mp3,ERROR: [WinError 2] The system cannot find the file specified,kēskahamā
kēskasākay.mp3,ERROR: [WinError 2] The system cannot find the file specified,kēskasākay
kēskasākaya.mp3,ERROR: [WinError 2] The system cannot find the file specified,kēskasākaya
kēskicāsis.mp3,ERROR: [WinError 2] The system cannot find the file specified,kēskicāsis
kēskisa.mp3,ERROR: [WinError 2] The system cannot find the file specified,kēskisa
kēso.mp3,ERROR: [WinError 2] The system cannot find the file specified,kēso
kēspin.mp3,ERROR: [WinError 2] The system cannot find the file specified,kēspin
kēspinata.mp3,ERROR: [WinError 2] The system cannot find the file specified,kēspinata
kēstawāw.mp3,ERROR: [WinError 2] The system cannot find the file specified,kēstawāw
kēsāc.mp3,ERROR: [WinError 2] The system cannot find the file specified,kēsāc
kēsōsōwin.mp3,ERROR: [WinError 2] The system cannot find the file specified,kēsōsōwin
kētahtawē.mp3,ERROR: [WinError 2] The system cannot find the file specified,kētahtawē
kētasikanē.mp3,ERROR: [WinError 2] The system cannot find the file specified,kētasikanē
kētaskisinē.mp3,ERROR: [WinError 2] The system cannot find the file specified,kētaskisinē
kētastotinē.mp3,ERROR: [WinError 2] The system cannot find the file specified,kētastotinē
kēwācawasis.mp3,ERROR: [WinError 2] The system cannot find the file specified,kēwācawasis
kēwē.mp3,ERROR: [WinError 2] The system cannot find the file specified,kēwē
kēyanaw.mp3,ERROR: [WinError 2] The system cannot find the file specified,kēyanaw
kēyiwēhk.mp3,ERROR: [WinError 2] The system cannot find the file specified,kēyiwēhk
kēyokē.mp3,ERROR: [WinError 2] The system cannot find the file specified,kēyokē
kīmōwanāpoy.mp3,ERROR: [WinError 2] The system cannot find the file specified,kīmōwanāpoy
kōhkomināw.mp3,ERROR: [WinError 2] The system cannot find the file specified,kōhkomināw
kōna.mp3,ERROR: [WinError 2] The system cannot find the file specified,kōna
kōtakak.mp3,ERROR: [WinError 2] The system cannot find the file specified,kōtakak
maci.mp3,ERROR: [WinError 2] The system cannot find the file specified,maci
macostēha.mp3,ERROR: [WinError 2] The system cannot find the file specified,macostēha
macātisiwin.mp3,ERROR: [WinError 2] The system cannot find the file specified,macātisiwin
macātisēwin.mp3,ERROR: [WinError 2] The system cannot find the file specified,macātisēwin
mahikansak.mp3,ERROR: [WinError 2] The system cannot find the file specified,mahikansak
mahti.mp3,ERROR: [WinError 2] The system cannot find the file specified,mahti
mahtāmin.mp3,ERROR: [WinError 2] The system cannot find the file specified,mahtāmin
mahēhkān.mp3,ERROR: [WinError 2] The system cannot find the file specified,mahēhkān
mamihcim.mp3,ERROR: [WinError 2] The system cannot find the file specified,mamihcim
manicôs.mp3,ERROR: [WinError 2] The system cannot find the file specified,manicôs
manisa.mp3,ERROR: [WinError 2] The system cannot find the file specified,manisa
manitō_kēsikāw.mp3,ERROR: [WinError 2] The system cannot find the file specified,manitō kēsikāw
mansosowin.mp3,ERROR: [WinError 2] The system cannot find the file specified,mansosowin
manācih.mp3,ERROR: [WinError 2] The system cannot find the file specified,manācih
manācihitok.mp3,ERROR: [WinError 2] The system cannot find the file specified,manācihitok
masinaha.mp3,ERROR: [WinError 2] The system cannot find the file specified,masinaha
masinahikē.mp3,ERROR: [WinError 2] The system cannot find the file specified,masinahikē
masinahikēwin.mp3,ERROR: [WinError 2] The system cannot find the file specified,masinahikēwin
masinipayowin.mp3,ERROR: [WinError 2] The system cannot find the file specified,masinipayowin
maskehkēwāpoy.mp3,ERROR: [WinError 2] The system cannot find the file specified,maskehkēwāpoy
maskihkēw'_kamik.mp3,ERROR: [WinError 2] The system cannot find the file specified,maskihkēw' kamik
maskisin.mp3,ERROR: [WinError 2] The system cannot find the file specified,maskisin
maskisina.mp3,ERROR: [WinError 2] The system cannot find the file specified,maskisina
maskosis.mp3,ERROR: [WinError 2] The system cannot find the file specified,maskosis
matwānche.mp3,ERROR: [WinError 2] The system cannot find the file specified,matwānche
matōwehtākosōwin.mp3,ERROR: [WinError 2] The system cannot find the file specified,matōwehtākosōwin
mayahtihkowayan.mp3,ERROR: [WinError 2] The system cannot find the file specified,mayahtihkowayan
mayaw.mp3,ERROR: [WinError 2] The system cannot find the file specified,mayaw
ma_or_mah.mp3,ERROR: [WinError 2] The system cannot find the file specified,ma or mah
mekisihkahcikē.mp3,ERROR: [WinError 2] The system cannot find the file specified,mekisihkahcikē
mescacākansak.mp3,ERROR: [WinError 2] The system cannot find the file specified,mescacākansak
metonē_ka_kāyāwsēwin.mp3,ERROR: [WinError 2] The system cannot find the file specified,metonē ka kāyāwsēwin
mihcētwāw.mp3,ERROR: [WinError 2] The system cannot find the file specified,mihcētwāw
mihkoskātāsk.mp3,ERROR: [WinError 2] The system cannot find the file specified,mihkoskātāsk
mihkwāpoy.mp3,ERROR: [WinError 2] The system cannot find the file specified,mihkwāpoy
mihtih.mp3,ERROR: [WinError 2] The system cannot find the file specified,mihtih
mikisowipēsim.mp3,ERROR: [WinError 2] The system cannot find the file specified,mikisowipēsim
minihkwācikan.mp3,ERROR: [WinError 2] The system cannot find the file specified,minihkwācikan
minihkwē.mp3,ERROR: [WinError 2] The system cannot find the file specified,minihkwē
mināhin.mp3,ERROR: [WinError 2] The system cannot find the file specified,mināhin
minēkwācikana.mp3,ERROR: [WinError 2] The system cannot find the file specified,minēkwācikana
minōsak.mp3,ERROR: [WinError 2] The system cannot find the file specified,minōsak
minōsis.mp3,ERROR: [WinError 2] The system cannot find the file specified,minōsis
misawāc.mp3,ERROR: [WinError 2] The system cannot find the file specified,misawāc
misi.mp3,ERROR: [WinError 2] The system cannot find the file specified,misi
misipisiwak.mp3,ERROR: [WinError 2] The system cannot find the file specified,misipisiwak
misiweyahtik.mp3,ERROR: [WinError 2] The system cannot find the file specified,misiweyahtik
misiwē.mp3,ERROR: [WinError 2] The system cannot find the file specified,misiwē
misiwētē.mp3,ERROR: [WinError 2] The system cannot find the file specified,misiwētē
miskotākaya.mp3,ERROR: [WinError 2] The system cannot find the file specified,miskotākaya
miskwamiy.mp3,ERROR: [WinError 2] The system cannot find the file specified,miskwamiy
miskwāmē.mp3,ERROR: [WinError 2] The system cannot find the file specified,miskwāmē
mistahi.mp3,ERROR: [WinError 2] The system cannot find the file specified,mistahi
mistamēk.mp3,ERROR: [WinError 2] The system cannot find the file specified,mistamēk
mistatim.mp3,ERROR: [WinError 2] The system cannot find the file specified,mistatim
mistatimwak.mp3,ERROR: [WinError 2] The system cannot find the file specified,mistatimwak
mistayāpēw.mp3,ERROR: [WinError 2] The system cannot find the file specified,mistayāpēw
mistik.mp3,ERROR: [WinError 2] The system cannot find the file specified,mistik
mitoni.mp3,ERROR: [WinError 2] The system cannot find the file specified,mitoni
mitâsak.mp3,ERROR: [WinError 2] The system cannot find the file specified,mitâsak
mitās.mp3,ERROR: [WinError 2] The system cannot find the file specified,mitās
mitāsak.mp3,ERROR: [WinError 2] The system cannot find the file specified,mitāsak
mitātaht.mp3,ERROR: [WinError 2] The system cannot find the file specified,mitātaht
moscosisak.mp3,ERROR: [WinError 2] The system cannot find the file specified,moscosisak
mosis.mp3,ERROR: [WinError 2] The system cannot find the file specified,mosis
mostosak.mp3,ERROR: [WinError 2] The system cannot find the file specified,mostosak
moya.mp3,ERROR: [WinError 2] The system cannot find the file specified,moya
mwēstas.mp3,ERROR: [WinError 2] The system cannot find the file specified,mwēstas
māci.mp3,ERROR: [WinError 2] The system cannot find the file specified,māci
mācihtā.mp3,ERROR: [WinError 2] The system cannot find the file specified,mācihtā
mācika.mp3,ERROR: [WinError 2] The system cannot find the file specified,mācika
mācē.mp3,ERROR: [WinError 2] The system cannot find the file specified,mācē
mācēk.mp3,ERROR: [WinError 2] The system cannot find the file specified,mācēk
māh.mp3,ERROR: [WinError 2] The system cannot find the file specified,māh
māka.mp3,ERROR: [WinError 2] The system cannot find the file specified,māka
mākwā.mp3,ERROR: [WinError 2] The system cannot find the file specified,mākwā
māmaskātamowin.mp3,ERROR: [WinError 2] The system cannot find the file specified,māmaskātamowin
māmawi.mp3,ERROR: [WinError 2] The system cannot find the file specified,māmawi
māmihci.mp3,ERROR: [WinError 2] The system cannot find the file specified,māmihci
māmitonēyihta.mp3,ERROR: [WinError 2] The system cannot find the file specified,māmitonēyihta
māmākwahcikē.mp3,ERROR: [WinError 2] The system cannot find the file specified,māmākwahcikē
māmāsēs.mp3,ERROR: [WinError 2] The system cannot find the file specified,māmāsēs
māna.mp3,ERROR: [WinError 2] The system cannot find the file specified,māna
māskisina.mp3,ERROR: [WinError 2] The system cannot find the file specified,māskisina
māskwak.mp3,ERROR: [WinError 2] The system cannot find the file specified,māskwak
māskōch.mp3,ERROR: [WinError 2] The system cannot find the file specified,māskōch
mātoh.mp3,ERROR: [WinError 2] The system cannot find the file specified,mātoh
māyacihkos.mp3,ERROR: [WinError 2] The system cannot find the file specified,māyacihkos
māyatihkwak.mp3,ERROR: [WinError 2] The system cannot find the file specified,māyatihkwak
māyatōtamōwin.mp3,ERROR: [WinError 2] The system cannot find the file specified,māyatōtamōwin
māyi.mp3,ERROR: [WinError 2] The system cannot find the file specified,māyi
māyipayiwin.mp3,ERROR: [WinError 2] The system cannot find the file specified,māyipayiwin
mēci.mp3,ERROR: [WinError 2] The system cannot find the file specified,mēci
mēcimāpoy.mp3,ERROR: [WinError 2] The system cannot find the file specified,mēcimāpoy
mēkwā.mp3,ERROR: [WinError 2] The system cannot find the file specified,mēkwā
mēkwāc.mp3,ERROR: [WinError 2] The system cannot find the file specified,mēkwāc
mēna.mp3,ERROR: [WinError 2] The system cannot find the file specified,mēna
mēnisihkān.mp3,ERROR: [WinError 2] The system cannot find the file specified,mēnisihkān
mētawē.mp3,ERROR: [WinError 2] The system cannot find the file specified,mētawē
mētāwew'_kamik.mp3,ERROR: [WinError 2] The system cannot find the file specified,mētāwew' kamik
mēyokēkway.mp3,ERROR: [WinError 2] The system cannot find the file specified,mēyokēkway
mēyonākosiw.mp3,ERROR: [WinError 2] The system cannot find the file specified,mēyonākosiw
mēyoskamin.mp3,ERROR: [WinError 2] The system cannot find the file specified,mēyoskamin
mēyosēhōwin.mp3,ERROR: [WinError 2] The system cannot find the file specified,mēyosēhōwin
mēyo_ayāwin.mp3,ERROR: [WinError 2] The system cannot find the file specified,mēyo ayāwin
mōniyāskwēw.mp3,ERROR: [WinError 2] The system cannot find the file specified,mōniyāskwēw
mōswa.mp3,ERROR: [WinError 2] The system cannot find the file specified,mōswa
mōw.mp3,ERROR: [WinError 2] The system cannot find the file specified,mōw
na.mp3,ERROR: [WinError 2] The system cannot find the file specified,na
naci.mp3,ERROR: [WinError 2] The system cannot find the file specified,naci
nah.mp3,ERROR: [WinError 2] The system cannot find the file specified,nah
nahew.mp3,ERROR: [WinError 2] The system cannot find the file specified,nahew
nahēyikohk.mp3,ERROR: [WinError 2] The system cannot find the file specified,nahēyikohk
nakē.mp3,ERROR: [WinError 2] The system cannot find the file specified,nakē
namakekway.mp3,ERROR: [WinError 2] The system cannot find the file specified,namakekway
namoya.mp3,ERROR: [WinError 2] The system cannot find the file specified,namoya
namwac.mp3,ERROR: [WinError 2] The system cannot find the file specified,namwac
namēkos.mp3,ERROR: [WinError 2] The system cannot find the file specified,namēkos
namēkōs.mp3,ERROR: [WinError 2] The system cannot find the file specified,namēkōs
nanāskomōw.mp3,ERROR: [WinError 2] The system cannot find the file specified,nanāskomōw
napēch.mp3,ERROR: [WinError 2] The system cannot find the file specified,napēch
naskwahamākē.mp3,ERROR: [WinError 2] The system cannot find the file specified,naskwahamākē
naspāci.mp3,ERROR: [WinError 2] The system cannot find the file specified,naspāci
nawach.mp3,ERROR: [WinError 2] The system cannot find the file specified,nawach
nawach_piko.mp3,ERROR: [WinError 2] The system cannot find the file specified,nawach piko
nayestāw.mp3,ERROR: [WinError 2] The system cannot find the file specified,nayestāw
nayāhta.mp3,ERROR: [WinError 2] The system cannot find the file specified,nayāhta
nehiyawē.mp3,ERROR: [WinError 2] The system cannot find the file specified,nehiyawē
nehtāciwēcowan.mp3,ERROR: [WinError 2] The system cannot find the file specified,nehtāciwēcowan
nepisēyāhtik.mp3,ERROR: [WinError 2] The system cannot find the file specified,nepisēyāhtik
newo_kīsikaw.mp3,ERROR: [WinError 2] The system cannot find the file specified,newo kīsikaw
ni.mp3,ERROR: [WinError 2] The system cannot find the file specified,ni
nihtā.mp3,ERROR: [WinError 2] The system cannot find the file specified,nihtā
nika.mp3,ERROR: [WinError 2] The system cannot find the file specified,nika
nikamōh.mp3,ERROR: [WinError 2] The system cannot find the file specified,nikamōh
nikotwāsi'sāp.mp3,ERROR: [WinError 2] The system cannot find the file specified,nikotwāsi'sāp
nikotwāsik.mp3,ERROR: [WinError 2] The system cannot find the file specified,nikotwāsik
nikotwāsi_kīsikāw.mp3,ERROR: [WinError 2] The system cannot find the file specified,nikotwāsi kīsikāw
nikâwe.mp3,ERROR: [WinError 2] The system cannot find the file specified,nikâwe
nimosôm.mp3,ERROR: [WinError 2] The system cannot find the file specified,nimosôm
nipā.mp3,ERROR: [WinError 2] The system cannot find the file specified,nipā
nipāw’_kamik.mp3,ERROR: [WinError 2] The system cannot find the file specified,nipāw’ kamik
nipē.mp3,ERROR: [WinError 2] The system cannot find the file specified,nipē
nipēwin.mp3,ERROR: [WinError 2] The system cannot find the file specified,nipēwin
nipēwāpoy.mp3,ERROR: [WinError 2] The system cannot find the file specified,nipēwāpoy
nisitohta.mp3,ERROR: [WinError 2] The system cannot find the file specified,nisitohta
niskak.mp3,ERROR: [WinError 2] The system cannot find the file specified,niskak
niskipēsim.mp3,ERROR: [WinError 2] The system cannot find the file specified,niskipēsim
niskā.mp3,ERROR: [WinError 2] The system cannot find the file specified,niskā
nistam.mp3,ERROR: [WinError 2] The system cannot find the file specified,nistam
nisto.mp3,ERROR: [WinError 2] The system cannot find the file specified,nisto
nistosāp.mp3,ERROR: [WinError 2] The system cannot find the file specified,nistosāp
nitaw.mp3,ERROR: [WinError 2] The system cannot find the file specified,nitaw
nitotamāw.mp3,ERROR: [WinError 2] The system cannot find the file specified,nitotamāw
nohkom.mp3,ERROR: [WinError 2] The system cannot find the file specified,nohkom
nohtâwe.mp3,ERROR: [WinError 2] The system cannot find the file specified,nohtâwe
nohtē.mp3,ERROR: [WinError 2] The system cannot find the file specified,nohtē
nomoya_wihkac.mp3,ERROR: [WinError 2] The system cannot find the file specified,nomoya wihkac
notokwēw.mp3,ERROR: [WinError 2] The system cannot find the file specified,notokwēw
nā.mp3,ERROR: [WinError 2] The system cannot find the file specified,nā
nāh.mp3,ERROR: [WinError 2] The system cannot find the file specified,nāh
nānapawishk.mp3,ERROR: [WinError 2] The system cannot find the file specified,nānapawishk
nānapoh.mp3,ERROR: [WinError 2] The system cannot find the file specified,nānapoh
nānapēc.mp3,ERROR: [WinError 2] The system cannot find the file specified,nānapēc
nānitaw.mp3,ERROR: [WinError 2] The system cannot find the file specified,nānitaw
nāta.mp3,ERROR: [WinError 2] The system cannot find the file specified,nāta
nātamaw.mp3,ERROR: [WinError 2] The system cannot find the file specified,nātamaw
nāway.mp3,ERROR: [WinError 2] The system cannot find the file specified,nāway
nēci.mp3,ERROR: [WinError 2] The system cannot find the file specified,nēci
nēhi.mp3,ERROR: [WinError 2] The system cannot find the file specified,nēhi
nēmanēta.mp3,ERROR: [WinError 2] The system cannot find the file specified,nēmanēta
nēmihto.mp3,ERROR: [WinError 2] The system cannot find the file specified,nēmihto
nēmāh.mp3,ERROR: [WinError 2] The system cannot find the file specified,nēmāh
nēpawi.mp3,ERROR: [WinError 2] The system cannot find the file specified,nēpawi
nēpin.mp3,ERROR: [WinError 2] The system cannot find the file specified,nēpin
nēso.mp3,ERROR: [WinError 2] The system cannot find the file specified,nēso
nēsohkamaw.mp3,ERROR: [WinError 2] The system cannot find the file specified,nēsohkamaw
nēsosāp.mp3,ERROR: [WinError 2] The system cannot find the file specified,nēsosāp
nēstwāyāwin.mp3,ERROR: [WinError 2] The system cannot find the file specified,nēstwāyāwin
nēstānaw.mp3,ERROR: [WinError 2] The system cannot find the file specified,nēstānaw
nēstōsēwin.mp3,ERROR: [WinError 2] The system cannot find the file specified,nēstōsēwin
nēta.mp3,ERROR: [WinError 2] The system cannot find the file specified,nēta
nētē.mp3,ERROR: [WinError 2] The system cannot find the file specified,nētē
nēwo.mp3,ERROR: [WinError 2] The system cannot find the file specified,nēwo
nēwosāp.mp3,ERROR: [WinError 2] The system cannot find the file specified,nēwosāp
nēyanan.mp3,ERROR: [WinError 2] The system cannot find the file specified,nēyanan
nēyananosāp.mp3,ERROR: [WinError 2] The system cannot find the file specified,nēyananosāp
nēyānān.mp3,ERROR: [WinError 2] The system cannot find the file specified,nēyānān
nīkāmōwin.mp3,ERROR: [WinError 2] The system cannot find the file specified,nīkāmōwin
nīsto_kīsikaw.mp3,ERROR: [WinError 2] The system cannot find the file specified,nīsto kīsikaw
nīyāno_kīsikāw.mp3,ERROR: [WinError 2] The system cannot find the file specified,nīyāno kīsikāw
nōcikwēsiw.mp3,ERROR: [WinError 2] The system cannot find the file specified,nōcikwēsiw
nōsēmahkēsis.mp3,ERROR: [WinError 2] The system cannot find the file specified,nōsēmahkēsis
nōtinkākān.mp3,ERROR: [WinError 2] The system cannot find the file specified,nōtinkākān
o.mp3,ERROR: [WinError 2] The system cannot find the file specified,o
ohcitaw.mp3,ERROR: [WinError 2] The system cannot find the file specified,ohcitaw
ohphōwipēsim.mp3,ERROR: [WinError 2] The system cannot find the file specified,ohphōwipēsim
ohpikin.mp3,ERROR: [WinError 2] The system cannot find the file specified,ohpikin
ohpikiw.mp3,ERROR: [WinError 2] The system cannot find the file specified,ohpikiw
ohpēw.mp3,ERROR: [WinError 2] The system cannot find the file specified,ohpēw
